codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,talla,categoria,presence,Sexo,Direccion,Comentarios
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Vieja californica,15-30 ,A,1,M,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Mueluda,15-30 ,n/a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Mueluda,15-30 ,n/a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Mueluda,15-30 ,n/a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Mueluda,15-30 ,n/a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Mueluda,15-30 ,n/a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Mueluda,15-30 ,n/a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Naranjito,15-30 ,a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Naranjito,15-30 ,a,1,n/a,120,
IMPUSO-261110-RM-2-1-DP,Roguer Romero,11/26/10,2010,11:40,11:50,0:10,2,2,1,1,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,44.88,13.6,39.93,12.1,44.88,13.6,42.41,12.85,24.6513,-112.17654,n/d,n/d,n/d,Naranjito,<15 ,j,1,n/a,120,
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Vieja californica,15-30 ,a,1,m,120,
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,mojarron,<15 ,n/a,1,n/a,120,
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,mojarron,<15 ,n/a,1,n/a,120,
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,mojarron,<15 ,n/a,1,n/a,120,
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,mojarron,<15 ,n/a,1,n/a,120,
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,mojarron,<15 ,n/a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,mojarron,<15 ,n/a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,mojarron,<15 ,n/a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Sargo Rayado,<15 ,n/a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Naranjito,<15 ,a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Naranjito,<15 ,a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Naranjito,<15 ,a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Naranjito,<15 ,a,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Naranjito,<15 ,j,1,n/a,120
IMPUSO-261110-OM-2-2-DP,Omar Rangel,11/26/10,2010,11:48,12:00,0:12,2,2,2,2,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,39.6,12,42.9,13,42.9,13,41.25,12.5,24.6513,-112.17654,n/d,n/d,6,Naranjito,<15 ,j,1,n/a,120
IMPUSO-261110-CR-2-3-DP,Cipriano Romero,11/26/10,2010,12:03,12:10,0:07,2,2,3,3,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,36.3,11,33,10,36.3,11,34.65,10.5,24.6513,-112.17654,n/d,n/d,5,Mueluda,15-30 ,n/a,1,n/a,120
IMPUSO-261110-CR-2-3-DP,Cipriano Romero,11/26/10,2010,12:03,12:10,0:07,2,2,3,3,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,36.3,11,33,10,36.3,11,34.65,10.5,24.6513,-112.17654,n/d,n/d,5,Mueluda,15-30 ,n/a,1,n/a,120
IMPUSO-261110-CR-2-3-DP,Cipriano Romero,11/26/10,2010,12:03,12:10,0:07,2,2,3,3,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,36.3,11,33,10,36.3,11,34.65,10.5,24.6513,-112.17654,n/d,n/d,5,Mueluda,15-30 ,n/a,1,n/a,120
IMPUSO-261110-CR-2-3-DP,Cipriano Romero,11/26/10,2010,12:03,12:10,0:07,2,2,3,3,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,36.3,11,33,10,36.3,11,34.65,10.5,24.6513,-112.17654,n/d,n/d,5,Mueluda,15-30 ,n/a,1,n/a,120
IMPUSO-261110-CR-2-3-DP,Cipriano Romero,11/26/10,2010,12:03,12:10,0:07,2,2,3,3,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,36.3,11,33,10,36.3,11,34.65,10.5,24.6513,-112.17654,n/d,n/d,5,Mueluda,15-30 ,n/a,1,n/a,120
IMPUSO-261110-CR-2-3-DP,Cipriano Romero,11/26/10,2010,12:03,12:10,0:07,2,2,3,3,Punta Blanca somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,36.3,11,33,10,36.3,11,34.65,10.5,24.6513,-112.17654,n/d,n/d,5,Mueluda,15-30 ,n/a,1,n/a,120
